id,loan_status,probability
69046,0,0.0121
69047,1,0.9747
69048,1,0.999
69049,0,0.0024
69050,1,0.5398
69051,0,0.0006
69052,1,0.9807
69053,0,0.0008
69054,0,0.1137
69055,0,0.0152
69056,0,0.0128
69057,0,0.0153
69058,0,0.0138
69059,1,0.9238
69060,0,0.0116
69061,0,0.0194
69062,0,0.0233
69063,0,0.0013
69064,0,0.0443
69065,0,0.0055
69066,0,0.0851
69067,1,0.6908
69068,0,0.0008
69069,0,0.0008
69070,0,0.004
69071,0,0.0727
69072,1,0.9997
69073,0,0.0451
69074,0,0.0457
69075,0,0.0027
69076,0,0.0092
69077,1,0.9358
69078,0,0.0083
69079,0,0.008
69080,0,0.0028
69081,0,0.0044
69082,0,0.0047
69083,0,0.0264
69084,0,0.0273
69085,0,0.015
69086,0,0.0015
69087,0,0.0089
69088,0,0.0353
69089,0,0.008
69090,0,0.0002
69091,0,0.0473
69092,0,0.0021
69093,0,0.4278
69094,0,0.057
69095,0,0.0181
69096,0,0.0066
69097,0,0.0043
69098,0,0.074
69099,0,0.0026
69100,0,0.0073
69101,0,0.0292
69102,0,0.0014
69103,0,0.0118
69104,1,0.9984
69105,0,0.0062
69106,0,0.0522
69107,0,0.0222
69108,1,0.9848
69109,0,0.0015
69110,0,0.0061
69111,0,0.0032
69112,0,0.004
69113,0,0.0027
69114,0,0.0132
69115,0,0.0414
69116,0,0.0893
69117,0,1e-04
69118,0,0.0011
69119,0,0.0013
69120,0,0.0022
69121,0,0.0385
69122,0,0.0042
69123,1,0.9998
69124,0,0.0199
69125,0,0.0122
69126,0,0.0257
69127,0,0.0261
69128,0,0.0018
69129,0,0.0374
69130,0,0.0114
69131,0,0.0134
69132,0,0.0185
69133,0,0.0023
69134,0,0.0208
69135,0,0.0388
69136,0,0.0003
69137,0,0.0224
69138,0,0.0
69139,0,0.0134
69140,0,0.0048
69141,0,0.1463
69142,1,0.7743
69143,1,0.9924
69144,0,0.0005
69145,0,0.4558
69146,0,0.1408
69147,0,0.0539
69148,0,0.0069
69149,0,0.0889
69150,0,0.0163
69151,0,0.0343
69152,0,0.0178
69153,0,0.006
69154,0,0.0097
69155,0,0.337
69156,0,0.0377
69157,0,0.0191
69158,0,0.028
69159,0,0.0007
69160,1,0.9728
69161,0,0.0104
69162,0,0.0544
69163,0,0.0156
69164,0,0.0009
69165,0,0.0812
69166,0,0.018
69167,1,0.9927
69168,0,0.0023
69169,0,0.1975
69170,0,0.0291
69171,0,0.0935
69172,0,0.005
69173,1,0.9153
69174,0,1e-04
69175,0,0.1571
69176,0,0.0053
69177,0,0.0447
69178,0,0.0044
69179,0,0.0964
69180,0,0.3282
69181,0,0.0055
69182,0,0.0017
69183,0,0.2765
69184,0,0.0325
69185,0,0.0014
69186,0,0.1201
69187,0,0.0066
69188,0,0.0077
69189,0,0.0056
69190,1,0.541
69191,0,0.0504
69192,0,0.0011
69193,0,0.0555
69194,1,0.956
69195,0,0.0033
69196,0,0.0235
69197,0,0.0204
69198,0,0.0108
69199,0,0.0024
69200,0,0.0311
69201,0,0.0332
69202,0,0.026
69203,0,0.0044
69204,0,0.0031
69205,0,0.0573
69206,0,0.029
69207,0,0.0184
69208,0,0.0039
69209,0,0.06
69210,0,0.0251
69211,0,0.0528
69212,0,0.0126
69213,0,0.0293
69214,0,0.0039
69215,0,0.0151
69216,0,0.0167
69217,0,0.0056
69218,0,1e-04
69219,0,0.033
69220,0,0.0769
69221,0,0.0083
69222,0,0.2461
69223,1,0.973
69224,0,0.008
69225,0,0.0198
69226,0,1e-04
69227,0,0.0068
69228,0,0.0044
69229,0,0.3746
69230,1,0.9929
69231,0,0.0282
69232,0,0.0136
69233,0,0.0156
69234,0,0.0007
69235,1,0.9065
69236,0,0.0128
69237,1,0.9899
69238,0,0.0049
69239,1,0.7149
69240,1,0.9582
69241,0,0.0034
69242,1,0.9991
69243,0,0.0021
69244,0,0.0341
69245,0,0.0059
69246,0,0.0497
69247,0,0.0065
69248,1,0.9899
69249,0,0.025
69250,0,0.0008
69251,0,0.0011
69252,0,0.0036
69253,0,0.0073
69254,0,0.0114
69255,0,0.0274
69256,0,0.0252
69257,0,0.0992
69258,0,0.0951
69259,0,0.2585
69260,0,0.0142
69261,0,0.3957
69262,0,0.0398
69263,0,0.0095
69264,0,0.0143
69265,0,0.0245
69266,0,0.004
69267,0,0.0236
69268,0,0.0
69269,0,1e-04
69270,0,0.023
69271,0,0.109
69272,0,0.1927
69273,0,0.1315
69274,0,0.011
69275,1,0.9728
69276,0,0.0008
69277,0,0.0028
69278,1,0.9999
69279,0,0.113
69280,0,0.02
69281,1,0.74
69282,1,0.9991
69283,0,0.0007
69284,0,0.0013
69285,0,0.0166
69286,0,1e-04
69287,0,0.0026
69288,0,0.0021
69289,0,0.0035
69290,0,0.0299
69291,0,0.0018
69292,0,0.0359
69293,0,0.0201
69294,0,0.0281
69295,0,0.0023
69296,0,0.0092
69297,0,0.0025
69298,0,0.0105
69299,0,0.0005
69300,0,0.1243
69301,0,0.0015
69302,1,0.9296
69303,0,0.051
69304,0,0.0042
69305,0,0.0274
69306,0,0.0849
69307,0,0.1041
69308,0,0.0048
69309,0,0.0158
69310,1,0.9671
69311,0,0.0181
69312,0,0.0045
69313,0,0.0446
69314,0,0.0008
69315,0,0.0481
69316,0,0.0003
69317,0,0.0009
69318,0,0.004
69319,0,0.0021
69320,0,0.0012
69321,0,0.0213
69322,0,0.0026
69323,0,0.0045
69324,0,0.0249
69325,0,0.0603
69326,0,0.0349
69327,0,0.0
69328,1,0.9743
69329,0,0.0171
69330,0,0.0031
69331,0,0.148
69332,0,0.021
69333,1,0.5
69334,0,0.0084
69335,0,0.0
69336,0,0.1011
69337,0,0.0491
69338,0,0.0002
69339,0,0.002
69340,0,0.0137
69341,0,0.0056
69342,0,0.0568
69343,0,0.0012
69344,0,0.0261
69345,0,0.021
69346,0,0.0279
69347,0,0.0
69348,0,0.0034
69349,0,0.0114
69350,0,0.0506
69351,0,0.008
69352,0,0.0115
69353,0,0.0067
69354,0,0.212
69355,0,0.0019
69356,0,0.0107
69357,0,0.0023
69358,0,0.0051
69359,0,0.0171
69360,0,0.0755
69361,0,0.1625
69362,0,0.4038
69363,0,0.0537
69364,0,0.025
69365,0,0.0028
69366,0,0.0174
69367,0,0.0368
69368,0,0.3986
69369,0,0.0213
69370,0,0.0013
69371,0,0.0011
69372,0,0.1364
69373,0,0.0606
69374,0,0.0002
69375,0,0.024
69376,0,0.0034
69377,1,0.9643
69378,0,0.0331
69379,0,0.0064
69380,1,0.9809
69381,0,0.0074
69382,0,0.0035
69383,0,0.0086
69384,0,0.0558
69385,0,0.1469
69386,0,0.0006
69387,1,0.9988
69388,0,0.2253
69389,0,0.0048
69390,0,0.0061
69391,0,0.0008
69392,0,0.1129
69393,0,0.0021
69394,0,0.0005
69395,0,0.0199
69396,0,0.0017
69397,0,0.2129
69398,0,0.2019
69399,1,0.9621
69400,0,0.0006
69401,0,0.0007
69402,0,0.0
69403,0,0.0027
69404,1,0.77
69405,0,1e-04
69406,0,0.0139
69407,0,0.0884
69408,0,0.058
69409,0,0.0231
69410,0,0.0216
69411,0,0.1286
69412,0,0.0127
69413,0,0.0013
69414,0,0.0547
69415,0,0.1918
69416,0,0.0117
69417,0,0.0288
69418,0,0.0048
69419,0,0.0512
69420,0,0.0083
69421,0,0.0018
69422,0,0.1368
69423,0,0.0342
69424,0,0.4694
69425,0,0.0147
69426,0,0.0088
69427,0,0.2526
69428,1,0.5696
69429,0,0.0708
69430,0,0.0021
69431,0,0.0034
69432,0,0.0005
69433,0,0.0125
69434,0,0.0239
69435,0,0.0078
69436,0,0.0047
69437,0,0.0169
69438,0,0.0024
69439,0,0.0037
69440,0,0.0039
69441,0,0.0007
69442,0,0.0007
69443,1,0.9611
69444,0,0.0008
69445,0,0.0035
69446,0,0.0073
69447,0,0.0014
69448,0,0.0093
69449,0,0.0111
69450,0,0.0232
69451,0,0.0034
69452,0,0.4036
69453,0,0.0137
69454,0,0.0023
69455,0,0.0519
69456,0,0.0447
69457,0,0.0401
69458,0,0.0089
69459,0,0.0185
69460,0,0.0175
69461,1,0.8397
69462,0,0.159
69463,0,0.0
69464,0,0.0302
69465,0,0.005
69466,0,0.0571
69467,0,0.0052
69468,0,0.0132
69469,0,0.4557
69470,0,0.0544
69471,0,0.0064
69472,0,0.0006
69473,0,0.0077
69474,0,0.0187
69475,0,0.027
69476,0,0.0716
69477,0,0.0032
69478,0,0.0075
69479,0,0.041
69480,0,0.0978
69481,0,0.0027
69482,0,0.0674
69483,0,0.0
69484,0,0.0048
69485,0,0.0111
69486,0,0.0003
69487,0,0.0006
69488,0,0.016
69489,0,0.006
69490,0,0.0153
69491,0,0.0896
69492,0,0.0339
69493,0,0.1232
69494,0,0.1309
69495,0,0.0547
69496,0,0.0046
69497,0,0.0283
69498,0,0.0221
69499,0,0.0276
69500,0,0.1047
69501,0,0.0476
69502,0,0.0025
69503,0,0.002
69504,0,0.023
69505,0,0.203
69506,0,0.0043
69507,0,0.0083
69508,0,0.2138
69509,0,0.0003
69510,0,0.0068
69511,0,0.0058
69512,0,0.0085
69513,0,0.0103
69514,0,0.2122
69515,0,0.0029
69516,0,0.0749
69517,0,0.049
69518,0,0.0028
69519,0,0.0129
69520,0,0.0217
69521,0,0.04
69522,0,0.0105
69523,1,0.8828
69524,1,0.7508
69525,1,0.9992
69526,1,0.949
69527,0,0.0272
69528,0,1e-04
69529,0,0.0114
69530,1,0.9701
69531,0,0.0308
69532,0,0.005
69533,0,0.2594
69534,0,0.0343
69535,0,0.0729
69536,0,0.0005
69537,0,0.0759
69538,0,0.1429
69539,0,1e-04
69540,0,0.0316
69541,0,0.0266
69542,0,0.0312
69543,0,0.0188
69544,0,0.2009
69545,1,0.9952
69546,0,0.1108
69547,0,0.1064
69548,0,0.0011
69549,0,0.0043
69550,0,0.0039
69551,0,0.0128
69552,0,0.0079
69553,0,0.0222
69554,0,0.3414
69555,0,0.0694
69556,0,0.0218
69557,0,0.0028
69558,0,0.007
69559,1,0.9851
69560,1,0.8741
69561,0,0.0166
69562,0,0.1419
69563,0,0.0021
69564,1,0.9894
69565,0,0.009
69566,0,0.0039
69567,0,0.0219
69568,0,0.0406
69569,0,1e-04
69570,0,0.0071
69571,0,0.0002
69572,0,0.0006
69573,1,0.9706
69574,0,0.0016
69575,0,0.009
69576,0,0.1185
69577,1,0.9881
69578,1,0.9945
69579,0,0.344
69580,0,0.0958
69581,0,0.0015
69582,1,0.9554
69583,0,0.2365
69584,0,0.0065
69585,0,0.0138
69586,0,0.0516
69587,0,0.0021
69588,0,0.0032
69589,0,0.0634
69590,0,0.0008
69591,0,0.0022
69592,0,0.4189
69593,1,0.729
69594,0,0.0129
69595,0,0.0101
69596,0,0.0049
69597,1,0.9694
69598,0,0.0554
69599,0,0.0187
69600,0,0.0002
69601,0,0.0278
69602,0,0.0154
69603,1,0.91
69604,0,0.013
69605,0,0.0089
69606,0,0.0
69607,0,0.1128
69608,0,0.0395
69609,0,0.1267
69610,1,0.995
69611,0,0.0042
69612,0,0.0144
69613,0,0.015
69614,0,0.0217
69615,0,0.0082
69616,0,0.0104
69617,0,0.022
69618,0,0.0003
69619,1,0.9989
69620,0,0.0005
69621,0,0.0546
69622,0,0.0151
69623,0,0.2426
69624,0,0.0853
69625,0,0.1587
69626,0,0.0379
69627,0,0.0005
69628,0,0.0452
69629,0,0.0314
69630,1,0.9919
69631,1,0.989
69632,0,0.0159
69633,1,0.6795
69634,0,0.0003
69635,0,0.0447
69636,0,1e-04
69637,0,0.0362
69638,0,0.0519
69639,1,0.9975
69640,0,0.0004
69641,0,0.1549
69642,0,0.0002
69643,0,0.0249
69644,1,0.9945
69645,0,0.0181
69646,0,0.0027
69647,0,0.0172
69648,1,0.9982
69649,0,0.1029
69650,0,0.0026
69651,0,0.0196
69652,0,0.0005
69653,0,0.001
69654,0,0.0195
69655,0,0.0002
69656,0,0.0057
69657,0,0.0135
69658,0,0.0063
69659,0,0.0799
69660,0,0.1067
69661,0,0.0646
69662,1,0.9436
69663,0,0.0
69664,0,0.0031
69665,1,0.9883
69666,0,0.0683
69667,0,0.0014
69668,1,0.7544
69669,0,0.0009
69670,0,0.001
69671,0,0.0046
69672,0,0.126
69673,1,0.5759
69674,0,0.4286
69675,0,0.0016
69676,0,0.0344
69677,0,0.0781
69678,0,0.0193
69679,1,0.9937
69680,0,0.0023
69681,0,0.0068
69682,0,0.003
69683,0,0.0026
69684,0,0.3992
69685,0,0.0174
69686,0,0.08
69687,0,0.0347
69688,0,0.0
69689,0,0.0585
69690,0,0.0477
69691,0,0.0688
69692,0,0.0453
69693,0,0.0398
69694,0,0.0018
69695,0,0.0004
69696,0,0.1487
69697,1,0.9946
69698,0,0.0332
69699,0,0.0141
69700,0,0.0042
69701,0,0.0073
69702,0,0.0112
69703,0,0.0084
69704,0,0.3751
69705,0,0.0045
69706,0,0.0196
69707,0,0.0475
69708,0,0.1382
69709,0,0.0174
69710,0,0.0029
69711,0,0.0505
69712,0,0.0834
69713,0,0.004
69714,1,0.9205
69715,0,0.0143
69716,0,0.0138
69717,0,0.039
69718,0,0.046
69719,0,0.0041
69720,1,0.9965
69721,0,0.0069
69722,0,0.0146
69723,0,0.0052
69724,0,0.0057
69725,0,0.0091
69726,0,0.0044
69727,0,0.0047
69728,0,0.1772
69729,0,0.0015
69730,0,0.0182
69731,0,0.0097
69732,0,0.0051
69733,0,0.0007
69734,0,1e-04
69735,0,0.002
69736,0,0.0024
69737,0,0.0354
69738,0,0.024
69739,0,0.0003
69740,0,0.004
69741,0,0.0995
69742,0,0.0035
69743,0,0.0636
69744,0,0.0154
69745,0,0.0006
69746,0,0.0105
69747,0,0.0211
69748,0,0.003
69749,0,0.031
69750,0,1e-04
69751,0,0.0033
69752,0,0.0888
69753,0,0.0045
69754,0,0.0031
69755,1,0.9881
69756,0,0.0086
69757,0,0.0009
69758,0,0.0017
69759,0,0.0174
69760,0,0.0049
69761,0,0.001
69762,0,0.0106
69763,0,0.1403
69764,0,0.0043
69765,0,0.0092
69766,0,0.0042
69767,0,0.0007
69768,0,0.0723
69769,1,0.88
69770,0,0.0039
69771,0,0.0032
69772,0,0.0636
69773,1,0.9131
69774,1,0.9816
69775,0,0.0029
69776,0,0.0079
69777,0,0.0008
69778,0,0.0827
69779,0,0.1489
69780,0,0.0829
69781,0,0.0165
69782,1,0.7948
69783,0,0.0006
69784,0,0.005
69785,0,0.0652
69786,1,0.5576
69787,0,0.0435
69788,0,0.0047
69789,0,0.0009
69790,0,0.0012
69791,0,0.0026
69792,0,0.0039
69793,0,0.0674
69794,0,0.0068
69795,0,0.0276
69796,0,0.0002
69797,0,0.0099
69798,0,0.0024
69799,0,0.0004
69800,0,0.0008
69801,1,0.9911
69802,0,0.0165
69803,0,0.0199
69804,1,0.9594
69805,0,0.0204
69806,0,0.0009
69807,0,0.0096
69808,0,0.2103
69809,0,0.0131
69810,1,0.966
69811,0,0.0058
69812,0,0.0096
69813,0,0.0031
69814,0,0.1385
69815,0,0.1771
69816,0,0.0
69817,0,0.0225
69818,0,0.0033
69819,0,0.1542
69820,0,0.0008
69821,1,0.9944
69822,0,0.0834
69823,0,0.4594
69824,0,0.1344
69825,0,0.0047
69826,0,0.0181
69827,0,0.0148
69828,0,0.137
69829,1,0.9995
69830,0,0.0058
69831,1,0.6105
69832,0,0.0143
69833,0,0.0619
69834,0,0.0056
69835,0,0.0022
69836,0,0.2157
69837,0,0.0299
69838,0,0.023
69839,0,0.2033
69840,0,0.0028
69841,0,0.0013
69842,0,0.0075
69843,0,0.0258
69844,0,0.2845
69845,0,1e-04
69846,0,0.0156
69847,0,0.2276
69848,0,0.0025
69849,0,0.0059
69850,0,0.0948
69851,0,0.0027
69852,0,0.0024
69853,0,0.0289
69854,0,0.0897
69855,0,0.0175
69856,0,0.4648
69857,1,0.9041
69858,0,0.0436
69859,0,0.0009
69860,0,0.0093
69861,1,0.996
69862,0,0.0157
69863,0,1e-04
69864,1,0.9729
69865,0,0.0279
69866,0,0.0029
69867,1,0.975
69868,0,0.0074
69869,0,0.0798
69870,0,0.0009
69871,0,0.0042
69872,1,0.7867
69873,0,0.0603
69874,0,0.0366
69875,0,0.0041
69876,0,0.0168
69877,0,0.0154
69878,0,0.0029
69879,0,0.004
69880,0,0.0054
69881,0,0.1168
69882,0,0.002
69883,0,0.0358
69884,1,0.9652
69885,0,0.224
69886,0,0.0033
69887,0,0.0851
69888,0,0.0414
69889,0,0.3457
69890,0,0.0505
69891,0,0.0124
69892,0,0.0501
69893,0,0.0695
69894,0,0.0038
69895,1,0.9497
69896,1,0.95
69897,0,0.0611
69898,0,0.0114
69899,0,0.0
69900,0,0.06
69901,1,0.9809
69902,0,0.0155
69903,0,0.2235
69904,0,0.0086
69905,0,0.0023
69906,0,0.0017
69907,0,0.0337
69908,0,0.0315
69909,0,0.0017
69910,0,0.044
69911,0,0.1523
69912,0,0.0043
69913,0,0.377
69914,0,0.0353
69915,0,0.0469
69916,0,0.0049
69917,1,0.7046
69918,0,0.0493
69919,0,0.0428
69920,0,0.0037
69921,0,0.0167
69922,0,0.0186
69923,0,0.0121
69924,0,0.0275
69925,0,0.0007
69926,1,0.8199
69927,0,0.0136
69928,0,0.0694
69929,0,0.0094
69930,0,0.1109
69931,0,0.068
69932,0,0.3095
69933,0,0.0212
69934,0,0.051
69935,0,0.0686
69936,0,0.0668
69937,0,0.0176
69938,0,0.0179
69939,0,0.0275
69940,0,0.0003
69941,0,0.0251
69942,0,1e-04
69943,0,0.0163
69944,0,0.0133
69945,0,0.0746
69946,1,0.9839
69947,0,1e-04
69948,0,0.001
69949,0,0.0019
69950,0,0.0824
69951,0,0.0657
69952,0,0.091
69953,0,0.0076
69954,0,0.1248
69955,1,0.9832
69956,0,0.0423
69957,0,0.0701
69958,1,0.9896
69959,1,0.9989
69960,0,0.0004
69961,0,0.0021
69962,1,0.8664
69963,0,0.037
69964,0,0.0694
69965,1,0.6994
69966,0,0.0022
69967,0,0.0291
69968,0,0.0049
69969,0,0.0021
69970,0,1e-04
69971,0,0.0012
69972,0,0.117
69973,0,0.0092
69974,0,0.0012
69975,0,0.0041
69976,1,0.9821
69977,0,0.0045
69978,0,0.4091
69979,0,0.0013
69980,0,0.1
69981,0,0.0181
69982,0,0.0384
69983,0,0.0038
69984,0,0.007
69985,0,0.0016
69986,0,0.044
69987,0,0.0015
69988,0,0.0517
69989,0,0.0009
69990,1,0.7611
69991,0,0.0261
69992,0,0.0034
69993,0,0.0028
69994,0,0.0003
69995,0,0.0118
69996,0,0.0019
69997,0,0.0536
69998,0,0.0143
69999,0,0.0045
70000,0,0.0004
70001,0,0.0455
70002,0,0.0015
70003,0,0.0082
70004,0,0.0038
70005,0,0.0328
70006,0,0.0014
70007,0,0.0275
70008,0,0.1077
70009,0,0.0433
70010,1,0.8186
70011,0,0.0375
70012,0,0.2179
70013,0,0.114
70014,0,0.0195
70015,0,0.0816
70016,0,0.01
70017,0,0.0044
70018,0,0.0016
70019,0,0.0197
70020,0,0.0192
70021,0,0.0017
70022,0,0.0017
70023,0,0.0995
70024,0,0.0054
70025,0,0.0057
70026,0,0.2309
70027,0,0.0068
70028,0,0.0023
70029,0,0.0208
70030,0,0.0
70031,0,0.0077
70032,1,0.8564
70033,1,0.9779
70034,0,0.0758
70035,0,0.0088
70036,0,0.0291
70037,0,0.0007
70038,0,0.0011
70039,1,0.998
70040,0,0.0056
70041,0,0.1202
70042,1,0.9819
70043,0,0.0023
70044,0,0.0042
70045,0,0.0726
70046,0,0.0111
70047,0,0.011
70048,0,0.0051
70049,0,0.0004
70050,0,0.0399
70051,0,0.0734
70052,0,0.007
70053,1,0.9985
70054,1,0.9974
70055,0,0.0072
70056,0,0.0015
70057,0,0.0072
70058,0,0.0019
70059,0,0.2163
70060,0,0.0111
70061,0,0.016
70062,0,0.0031
70063,0,0.1829
70064,0,0.0728
70065,0,0.0058
70066,1,0.997
70067,0,0.0115
70068,0,0.0016
70069,1,0.6322
70070,0,0.0053
70071,0,0.0309
70072,1,0.9987
70073,0,0.0089
70074,0,0.0
70075,0,0.0
70076,0,0.0004
70077,0,0.0146
70078,0,0.018
70079,0,0.0098
70080,0,0.0008
70081,0,0.0149
70082,0,0.0136
70083,0,0.0009
70084,0,0.0101
70085,1,0.9623
70086,0,0.0059
70087,0,0.0021
70088,0,0.0061
70089,0,0.0409
70090,0,0.0444
70091,0,0.0151
70092,1,0.9924
70093,0,0.0295
70094,1,0.8192
70095,0,0.1098
70096,0,0.0121
70097,1,0.9423
70098,0,0.0337
70099,0,0.0019
70100,0,0.0028
70101,0,0.0019
70102,1,0.9961
70103,0,0.0017
70104,0,0.0029
70105,0,0.1475
70106,1,0.9829
70107,0,0.01
70108,0,0.0093
70109,0,0.0833
70110,0,0.0031
70111,0,0.0726
70112,1,0.9842
70113,0,0.023
70114,0,0.0514
70115,0,0.0663
70116,0,1e-04
70117,0,0.0021
70118,0,0.0139
70119,0,0.0042
70120,0,0.1092
70121,0,0.0497
70122,0,0.0273
70123,0,0.0139
70124,0,0.0134
70125,0,0.106
70126,0,0.0
70127,0,0.0128
70128,0,0.0009
70129,0,0.0047
70130,0,0.003
70131,1,0.9925
70132,0,0.0319
70133,1,0.9298
70134,1,0.9989
70135,0,0.006
70136,0,0.0027
70137,1,0.9992
70138,0,0.0
70139,0,0.0026
70140,0,0.0053
70141,0,0.0177
70142,0,0.0403
70143,0,0.0743
70144,0,0.0007
70145,0,0.0003
70146,0,0.0003
70147,0,0.0206
70148,1,0.9037
70149,0,0.0007
70150,0,0.0015
70151,0,1e-04
70152,0,0.0054
70153,0,0.0387
70154,0,0.0011
70155,0,0.1694
70156,0,0.0249
70157,0,0.024
70158,0,0.0033
70159,1,0.9523
70160,0,0.1492
70161,0,0.0173
70162,0,0.0159
70163,0,0.0205
70164,0,0.0038
70165,0,0.1525
70166,0,0.0036
70167,1,0.9933
70168,0,0.0027
70169,0,0.0024
70170,0,0.0006
70171,1,0.9714
70172,1,0.775
70173,0,0.0028
70174,0,0.0118
70175,0,0.0167
70176,0,0.0008
70177,0,0.0009
70178,0,0.0004
70179,1,0.9932
70180,0,0.0775
70181,0,0.0273
70182,0,0.0644
70183,0,0.0037
70184,0,0.005
70185,0,0.0069
70186,1,0.9667
70187,0,0.0271
70188,0,0.0017
70189,0,0.2452
70190,0,0.0321
70191,0,0.0051
70192,0,0.0071
70193,0,0.0124
70194,0,0.0089
70195,0,0.1165
70196,0,0.0071
70197,1,0.6863
70198,0,0.0401
70199,0,0.0568
70200,0,0.018
70201,1,0.9775
70202,0,0.0755
70203,1,0.9926
70204,0,0.0081
70205,0,0.005
70206,0,0.1439
70207,0,0.1171
70208,0,0.0695
70209,0,0.0806
70210,0,0.0035
70211,0,0.301
70212,0,0.0045
70213,0,0.0384
70214,0,0.0788
70215,0,0.0059
70216,1,0.9857
70217,0,1e-04
70218,0,0.0163
70219,0,0.2336
70220,0,0.0106
70221,0,0.0098
70222,0,0.0029
70223,0,0.0037
70224,1,0.8343
70225,0,0.0109
70226,0,0.0516
70227,0,0.0089
70228,0,0.0799
70229,0,0.003
70230,1,0.9794
70231,0,0.1673
70232,0,0.0034
70233,0,0.0017
70234,0,0.0197
70235,0,0.0178
70236,0,0.0019
70237,0,0.036
70238,0,0.2772
70239,0,0.0004
70240,0,0.0185
70241,0,0.0027
70242,0,0.1174
70243,0,0.0784
70244,0,0.2073
70245,0,0.0007
70246,0,0.0092
70247,0,0.0092
70248,0,0.0056
70249,0,0.0047
70250,0,0.0055
70251,0,0.0215
70252,0,0.1599
70253,1,0.9749
70254,0,0.0045
70255,0,0.0682
70256,0,0.0027
70257,0,0.0708
70258,0,0.0055
70259,0,0.0027
70260,0,0.0005
70261,0,0.0087
70262,0,0.0095
70263,0,0.089
70264,0,0.0002
70265,0,0.0016
70266,0,0.0099
70267,0,0.0014
70268,0,0.0059
70269,0,0.009
70270,1,0.8644
70271,0,0.0073
70272,0,0.0066
70273,0,0.0255
70274,0,0.0716
70275,0,0.0291
70276,0,0.2274
70277,0,0.0189
70278,0,0.0384
70279,0,0.0018
70280,0,0.0007
70281,0,0.0221
70282,0,0.1491
70283,0,0.0326
70284,1,0.9883
70285,0,0.002
70286,0,0.0536
70287,0,0.0879
70288,0,0.0011
70289,1,0.9635
70290,0,0.0078
70291,0,0.0624
70292,0,0.0065
70293,0,0.0139
70294,0,0.0033
70295,0,0.0104
70296,0,0.0062
70297,1,0.6977
70298,0,0.0091
70299,0,0.0002
70300,0,0.0156
70301,1,0.978
70302,0,0.0174
70303,0,0.0011
70304,0,0.0091
70305,0,0.1163
70306,0,0.0043
70307,1,0.9623
70308,0,0.0228
70309,0,0.0018
70310,0,0.0005
70311,1,0.9941
70312,0,0.0041
70313,0,0.0013
70314,0,0.0211
70315,0,0.0701
70316,0,0.0
70317,1,0.9806
70318,0,0.2104
70319,0,0.0046
70320,0,0.0036
70321,0,0.0014
70322,0,0.004
70323,0,0.0872
70324,0,0.0279
70325,0,0.0046
70326,0,0.0383
70327,1,0.9923
70328,0,0.4391
70329,0,0.0137
70330,0,0.0002
70331,0,0.0018
70332,0,0.0002
70333,0,0.0034
70334,0,0.1264
70335,0,0.1078
70336,0,0.0184
70337,1,0.968
70338,0,0.418
70339,0,1e-04
70340,0,0.0584
70341,0,1e-04
70342,0,0.0147
70343,0,0.0057
70344,0,0.3339
70345,0,0.0223
70346,1,0.9962
70347,0,0.0119
70348,0,0.0364
70349,0,0.0574
70350,0,0.0202
70351,0,0.0047
70352,0,0.0024
70353,0,0.0265
70354,0,0.0261
70355,0,0.0681
70356,0,0.3252
70357,0,0.0415
70358,0,0.007
70359,0,0.1022
70360,0,0.0058
70361,0,0.0049
70362,0,0.0474
70363,0,0.0554
70364,0,0.0
70365,0,0.1002
70366,0,0.012
70367,0,0.0048
70368,0,0.0114
70369,0,0.0675
70370,0,0.3857
70371,0,0.0032
70372,0,0.1086
70373,0,0.0488
70374,0,0.0179
70375,0,0.0008
70376,0,0.0041
70377,0,0.1304
70378,0,0.0108
70379,0,0.012
70380,0,0.0292
70381,0,0.1959
70382,0,0.1291
70383,0,0.1766
70384,0,0.0412
70385,0,0.0016
70386,1,0.993
70387,0,0.0207
70388,0,0.3694
70389,0,0.009
70390,0,0.0235
70391,0,0.0052
70392,0,0.0
70393,0,0.0014
70394,0,0.0004
70395,0,0.1615
70396,0,0.0335
70397,0,0.1654
70398,0,0.0005
70399,1,0.9877
70400,0,0.0875
70401,0,0.0027
70402,0,0.0481
70403,0,0.0477
70404,0,0.1803
70405,0,0.0525
70406,0,0.1205
70407,1,0.9927
70408,0,0.0584
70409,0,0.0134
70410,0,0.2796
70411,0,0.0092
70412,0,0.0004
70413,0,0.0247
70414,0,0.0197
70415,0,0.0202
70416,0,0.0027
70417,0,0.0023
70418,0,0.0002
70419,0,0.0123
70420,0,0.0485
70421,0,0.0012
70422,0,0.0245
70423,0,0.1173
70424,0,0.0445
70425,0,0.0207
70426,0,0.0241
70427,0,0.0022
70428,0,0.0037
70429,0,0.2053
70430,0,0.0375
70431,0,0.0613
70432,0,0.034
70433,0,0.1345
70434,0,0.0898
70435,0,0.0061
70436,0,0.0096
70437,0,0.0096
70438,0,0.0717
70439,0,0.0002
70440,0,0.2021
70441,0,0.0058
70442,0,0.0126
70443,1,0.9402
70444,0,0.0205
70445,1,0.6755
70446,1,0.8958
70447,0,0.2326
70448,0,0.1645
70449,0,0.0158
70450,0,0.0483
70451,0,0.1476
70452,1,0.9886
70453,0,0.095
70454,0,0.0022
70455,0,0.0394
70456,0,0.0186
70457,0,0.0048
70458,0,0.1141
70459,0,0.0023
